"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatotLevenshtein record1Value","[0] RestaurantNameComparatotLevenshtein record2Value","[0] RestaurantNameComparatotLevenshtein record1PreprocessedValue","[0] RestaurantNameComparatotLevenshtein record2PreprocessedValue","[0] RestaurantNameComparatotLevenshtein similarity","[0] RestaurantNameComparatotLevenshtein postproccesedSimilarity","[1] RestaurantAddressComparatorLevenshtein record1Value","[1] RestaurantAddressComparatorLevenshtein record2Value","[1] RestaurantAddressComparatorLevenshtein record1PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein record2PreprocessedValue","[1] RestaurantAddressComparatorLevenshtein similarity","[1] RestaurantAddressComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","zomato_92","yelp_2457","0.21999999999999997",,"rios sudamerica","nohea cafe","rios sudamerica","nohea cafe","0.19999999999999996","0.19999999999999996","2010 w armitage avenue","1312 w madison street 1w","2010 w armitage avenue","1312 w madison street 1w","0.25","0.25"
"LinearCombinationMatchingRule","zomato_849","yelp_2070","0.16666666666666663",,"connie pizza","wildfire","connie pizza","wildfire","0.16666666666666663","0.16666666666666663","2373 archer avenue","159 w erie street","2373 archer avenue","159 w erie street","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_671","yelp_2738","0.25046153846153846",,"sun wah bar b q restaurant","jupiter outpost cafe","sun wah bar b q restaurant","jupiter outpost cafe","0.23076923076923073","0.23076923076923073","5039 n broadway street","1139 fulton market avenue","5039 n broadway street","1139 fulton market avenue","0.28","0.28"
"LinearCombinationMatchingRule","zomato_4083","yelp_1263","0.40372670807453415",,"pitfire pizza company","vien cafe","pitfire pizza company","vien cafe","0.23809523809523814","0.23809523809523814","2018 westwood boulevard","6118 w pico boulevard","2018 westwood boulevard","6118 w pico boulevard","0.6521739130434783","0.6521739130434783"
"LinearCombinationMatchingRule","zomato_4083","yelp_1262","0.3142857142857143",,"pitfire pizza company","chung ki wa","pitfire pizza company","chung ki wa","0.19047619047619047","0.19047619047619047","2018 westwood boulevard","3545 w olympic boulevard","2018 westwood boulevard","3545 w olympic boulevard","0.5","0.5"
"LinearCombinationMatchingRule","zomato_4090","yelp_1254","0.3666666666666667",,"el nopal restaurant","trattoria bella roma","el nopal restaurant","trattoria bella roma","0.25","0.25","10426 national boulevard","1509 robertson boulevard","10426 national boulevard","1509 robertson boulevard","0.5416666666666667","0.5416666666666667"
"LinearCombinationMatchingRule","zomato_1390","yelp_2408","0.29999999999999993",,"starbucks","halal guys","starbucks","halal guys","0.19999999999999996","0.19999999999999996","430 n clark street","49 w division street","430 n clark street","49 w division street","0.44999999999999996","0.44999999999999996"
"LinearCombinationMatchingRule","zomato_4090","yelp_1255","0.3422360248447205",,"el nopal restaurant","da jeong korean cuisine","el nopal restaurant","da jeong korean cuisine","0.26086956521739135","0.26086956521739135","10426 national boulevard","3909 1 2 w olympic boulevard","10426 national boulevard","3909 1 2 w olympic boulevard","0.4642857142857143","0.4642857142857143"
"LinearCombinationMatchingRule","zomato_1990","yelp_8046","0.25",,"taza grill","keller drive","taza grill","keller drive","0.25","0.25","12817 preston road","6537 e northwest highway","12817 preston road","6537 e northwest highway","0.25","0.25"
"LinearCombinationMatchingRule","zomato_388","yelp_2442","0.21913043478260869",,"new wave coffee","pastoral","new wave coffee","pastoral","0.1333333333333333","0.1333333333333333","2557 n milwaukee avenue","53 e lake street","2557 n milwaukee avenue","53 e lake street","0.34782608695652173","0.34782608695652173"
"LinearCombinationMatchingRule","zomato_6720","yelp_477","0.15087719298245617",,"fluffy cafe bakery","chloe","fluffy cafe bakery","chloe","0.11111111111111116","0.11111111111111116","855 7th avenue","185 bleecker street","855 7th avenue","185 bleecker street","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","zomato_6619","yelp_358","0.23421052631578948",,"cilantro","seamore","cilantro","seamore","0.25","0.25","485 columbus avenue","390 broome street","485 columbus avenue","390 broome street","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","zomato_7159","yelp_310","0.05",,"gyu kaku","sweetgreen","gyu kaku","sweetgreen","0.0","0.0","805 third avenue","162 n 4th street","805 third avenue","162 n 4th street","0.125","0.125"
"LinearCombinationMatchingRule","zomato_3323","yelp_1087","0.06666666666666665",,"islands","wood vine","islands","wood vine","0.0","0.0","6081 center drive fl 1","6280 hollywood boulevard","6081 center drive fl 1","6280 hollywood boulevard","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","zomato_2075","yelp_7977","0.15362318840579714",,"cuquita restaurant","frankie","cuquita restaurant","frankie","0.11111111111111116","0.11111111111111116","8076 spring valley road","1303 main street","8076 spring valley road","1303 main street","0.21739130434782605","0.21739130434782605"
"LinearCombinationMatchingRule","zomato_1521","yelp_7989","0.2135746606334842",,"wild salsa","coconut fish cafe","wild salsa","coconut fish cafe","0.17647058823529416","0.17647058823529416","1800 main street suite 100","5600 w lovers lane","1800 main street suite 100","5600 w lovers lane","0.2692307692307693","0.2692307692307693"
"LinearCombinationMatchingRule","zomato_6752","yelp_486","0.13511705685618727",,"luce restaurant enoteca","wafels dinges","luce restaurant enoteca","wafels dinges","0.17391304347826086","0.17391304347826086","2014 broadway","nan","2014 broadway","nan","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","zomato_2082","yelp_7969","0.1739130434782609",,"oishii","remedy","oishii","remedy","0.0","0.0","2525 wycliff avenue","2010b greenville avenue","2525 wycliff avenue","2010b greenville avenue","0.4347826086956522","0.4347826086956522"
"LinearCombinationMatchingRule","zomato_6077","yelp_645","0.3414141414141414",,"milk cookies bakery","pisillo italian panini","milk cookies bakery","pisillo italian panini","0.2727272727272727","0.2727272727272727","19 commerce street","97 nassau street","19 commerce street","97 nassau street","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","zomato_4054","yelp_1212","0.11515151515151517",,"bar kitchen","eggslut","bar kitchen","eggslut","0.09090909090909094","0.09090909090909094","819 flower street","grand central market 317 broadway","819 flower street","grand central market 317 broadway","0.1515151515151515","0.1515151515151515"
"LinearCombinationMatchingRule","zomato_4054","yelp_1213","0.12285714285714283",,"bar kitchen","hollywood pies","bar kitchen","hollywood pies","0.0714285714285714","0.0714285714285714","819 flower street","6116 1 2 w pico boulevard","819 flower street","6116 1 2 w pico boulevard","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","zomato_875","yelp_2949","0.18498023715415016",,"original rainbow cone","red lion lincoln square","original rainbow cone","red lion lincoln square","0.21739130434782605","0.21739130434782605","9233 western avenue","4749 n rockwell street","9233 western avenue","4749 n rockwell street","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","zomato_6086","yelp_630","0.22692307692307692",,"le marais","bao bao cafe","le marais","bao bao cafe","0.25","0.25","150 w 46th street","61 lexington avenue unit b","150 w 46th street","61 lexington avenue unit b","0.1923076923076923","0.1923076923076923"
"LinearCombinationMatchingRule","zomato_3169","yelp_1741","0.28846153846153844",,"miceli","fratelli cafe","miceli","fratelli cafe","0.23076923076923073","0.23076923076923073","1646 n las palmas avenue","7200 melrose avenue","1646 n las palmas avenue","7200 melrose avenue","0.375","0.375"
"LinearCombinationMatchingRule","zomato_6736","yelp_457","0.04705882352941178",,"turkuaz","grill 21","turkuaz","grill 21","0.0","0.0","2637 broadway","346 e 21st street","2637 broadway","346 e 21st street","0.11764705882352944","0.11764705882352944"
"LinearCombinationMatchingRule","zomato_5844","yelp_985","0.20961538461538462",,"dean deluca","peasant stock","dean deluca","peasant stock","0.3076923076923077","0.3076923076923077","575 broadway","120 essex street","575 broadway","120 essex street","0.0625","0.0625"
"LinearCombinationMatchingRule","zomato_3940","yelp_1694","0.4682274247491639",,"roc kitchen","paros chicken","roc kitchen","paros chicken","0.46153846153846156","0.46153846153846156","2049 sawtelle boulevard","1117 n hobart boulevard","2049 sawtelle boulevard","1117 n hobart boulevard","0.4782608695652174","0.4782608695652174"
"LinearCombinationMatchingRule","zomato_3376","yelp_1954","0.1271739130434783",,"jack classic hamburgers","heu","jack classic hamburgers","heu","0.08695652173913049","0.08695652173913049","11375 riverside drive","3959 wilshire boulevard ste b211","11375 riverside drive","3959 wilshire boulevard ste b211","0.1875","0.1875"
"LinearCombinationMatchingRule","zomato_6632","yelp_384","0.09999999999999998",,"kaffe 1668","roots caf","kaffe 1668","roots caf","0.09999999999999998","0.09999999999999998","275 greenwich street","639a 5th avenue","275 greenwich street","639a 5th avenue","0.09999999999999998","0.09999999999999998"
"LinearCombinationMatchingRule","zomato_542","yelp_2604","0.1454545454545455",,"sepia","tank noodle restaurant","sepia","tank noodle restaurant","0.09090909090909094","0.09090909090909094","123 n jefferson street","4953 n broadway","123 n jefferson street","4953 n broadway","0.2272727272727273","0.2272727272727273"
"LinearCombinationMatchingRule","zomato_542","yelp_2603","0.31999999999999995",,"sepia","three aces","sepia","three aces","0.19999999999999996","0.19999999999999996","123 n jefferson street","1321 w taylor street","123 n jefferson street","1321 w taylor street","0.5","0.5"
"LinearCombinationMatchingRule","zomato_3221","yelp_1800","0.2625",,"east india grill","mendocino farms","east india grill","mendocino farms","0.1875","0.1875","345 n la brea avenue","175 fairfax avenue ste b","345 n la brea avenue","175 fairfax avenue ste b","0.375","0.375"
"LinearCombinationMatchingRule","zomato_3221","yelp_1801","0.16964285714285715",,"east india grill","holy aioli cafe","east india grill","holy aioli cafe","0.1875","0.1875","345 n la brea avenue","8532 w pico boulevard","345 n la brea avenue","8532 w pico boulevard","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","zomato_6281","yelp_837","0.13999999999999996",,"chirping chicken","balthazar restaurant","chirping chicken","balthazar restaurant","0.09999999999999998","0.09999999999999998","355 amsterdam avenue","80 spring street","355 amsterdam avenue","80 spring street","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","zomato_157","yelp_2211","0.18311688311688312",,"tacos erendira","arbor","tacos erendira","arbor","0.2142857142857143","0.2142857142857143","3207 halsted street","2545 w diversey avenue","3207 halsted street","2545 w diversey avenue","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","zomato_7247","yelp_403","0.11168831168831173",,"lil frankie","odeon","lil frankie","odeon","0.09090909090909094","0.09090909090909094","19 1st avenue","145 w broadway","19 1st avenue","145 w broadway","0.1428571428571429","0.1428571428571429"
